Never_Worked_Rate,Income_Deprivation_Score,Crime_Deprivation_Score,Housing_Services_Deprivation_Score,Living_Environment_Deprivation_Score,Level4Plus_Qualification_Rate,Disability_Rate,Social_Rented_Rate,No_Car_Van_Rate,Working_Age_Rate,Migrant_Within_UK_Rate,Migrant_Outside_UK_Rate,Asian_Rate,Black_Rate,Student_Rate,Population_per_km2,Unemployment_Rate
3.0219213268937994,0.28141245943818555,0.105,9.712,1.395,15.5326,26.3825,3.8304224182235402,3.831567545917622,58.165,2.173694344476255,0.0,0.20733931976924247,0.25309062768216184,1.7848523364800868,7.9881696521151575,13.881
3.227038420059951,0.34217025773585064,1.467,27.965,2.56,14.9425,30.3811,4.166161220844579,3.888265005950843,55.4564,2.6445351560342782,0.0,0.48051073576363185,0.522002924356116,1.5879690978184473,7.1742647862011175,14.0351
2.9831534913471307,0.34217025773585064,1.213,15.79,5.366,17.3611,27.1186,3.787074106188983,3.7432989817380924,56.8688,1.998285714718827,0.32844006492394867,1.6259409845331145,0.5267383422260398,1.8953383988034507,8.41089890659832,10.124
2.920523695956236,0.21026092548319608,1.871,6.949,17.085,18.8968,23.4162,3.053222576757016,3.5591351670582765,57.074,2.2218955094747694,0.2819406218226669,1.2726496258743667,0.21591750622247016,1.8077640433697706,8.482291139406973,9.3117
2.683511576655056,0.20294084399669032,1.11,17.14,2.301,25.5051,22.3223,3.281178097464803,3.230116412091419,58.2834,1.616671685495979,0.40846061708796283,0.9951388801918337,0.4064646084412479,1.7386223708149262,8.122074375362217,7.265
2.845048908969042,0.21672298351128702,0.971,17.685,1.899,18.2386,29.4308,3.631573382314264,3.593972443026181,54.3267,2.257807368212393,0.2819406218226669,0.6061176215868425,0.04526013140486457,1.650906098127861,8.152284442550402,6.3932
3.0717437899600863,0.3314596947976687,1.121,17.97,5.283,17.2189,24.4667,3.819727875788562,3.7676074517810396,56.1876,2.210864463040254,0.1995063815480555,0.8352975726646232,0.19688170812528433,1.8838219567418917,8.853022364173341,10.4215
2.9682788534392794,0.2874320411965716,1.556,6.879,22.878,19.9797,26.2895,2.7443178402727515,3.87528225462461,65.5316,2.655900399666321,0.3517829978583045,0.7335210746982186,0.6057357235489758,1.5773898144652065,8.658414937324766,12.1324
2.7676515544599645,0.16466662155523387,1.542,5.673,24.403,31.7887,21.5789,2.3736305232070247,3.3580393273443523,58.2707,2.295147502562818,0.6054628499150617,2.8465591849395113,0.14002277791982753,2.4872954609719473,8.803018541224853,8.7954
2.2724557280125337,0.08525984395082342,0.65,5.214,22.621,30.4952,20.6317,1.3910082333461107,3.09026942737798,53.5354,2.175569568774056,0.0,0.628501987066414,0.12628016591032976,2.083346407757048,9.211110075678272,4.9254
3.2567032601682064,0.34217025773585064,1.311,11.566,29.468,16.2728,30.3811,3.2954923622252714,4.087734430022494,55.4772,2.771043779429992,0.505792981237916,1.3950558667884634,0.4676258044597714,2.226308617489388,7.745349063907111,14.0351
3.2567032601682064,0.34217025773585064,1.039,26.684,3.297,14.8776,30.3811,4.207268403686131,4.117681785142031,57.5397,2.5786625920876913,0.0,0.583220701181341,1.1927399513928079,2.274617623909992,7.797907353246598,14.0351
3.202937481599839,0.2963940130538024,1.689,7.364,28.836,18.9535,28.5576,2.472319428726968,3.9935864024212044,62.4155,2.759338828812205,0.7771665860635196,1.2868606914044052,1.4360126658621446,1.6459626871164725,8.96151997387199,14.0351
2.5431362489632887,0.19638881400539013,0.923,4.028,7.63,21.3667,21.8601,2.2997811656613116,3.152227346001222,57.4383,1.9262175157095773,0.0,0.7097092688589236,0.38994529645012754,1.5115824962620477,8.505140852892064,7.2414
2.6756027641029476,0.19967019512856762,1.491,3.368,15.459,20.8647,21.1965,2.0482733200173704,3.5814584838433543,57.8986,2.4470230423103674,0.3709426740697414,0.36748629015038237,0.7468301174761302,1.8787166780839513,9.039148648168984,8.4602
